EGID_chiff,EWID,ID,Belegungsjahr,Bauperiode,Quartiersgruppe,Quartiersgruppe Name,Wohnungsgroesse,Anz_Kinder,Anz_Erwachsene,HH_Typ,HH_Typ_label,Erstellungsjahr,Wechsel,Dichte,Ueberbelegung,WGM
184-47-136-80-232-62-82-211-54-248-253-158-212-22-25-247-11-119-95-161-27-101-122-193-168-242-157-10-18-122-100-244,6.0,184-47-136-80-232-62-82-211-54-248-253-158-212-22-25-247-11-119-95-161-27-101-122-193-168-242-157-10-18-122-100-244-6.0,2019,8022,11,Winkeln,3,0,1,1,Einpersonenhaushalt,2017,False,0.3333333333333333,False,3
184-47-136-80-232-62-82-211-54-248-253-158-212-22-25-247-11-119-95-161-27-101-122-193-168-242-157-10-18-122-100-244,7.0,184-47-136-80-232-62-82-211-54-248-253-158-212-22-25-247-11-119-95-161-27-101-122-193-168-242-157-10-18-122-100-244-7.0,2018,8022,11,Winkeln,4,0,1,1,Einpersonenhaushalt,2017,False,0.25,False,4
184-47-136-80-232-62-82-211-54-248-253-158-212-22-25-247-11-119-95-161-27-101-122-193-168-242-157-10-18-122-100-244,7.0,184-47-136-80-232-62-82-211-54-248-253-158-212-22-25-247-11-119-95-161-27-101-122-193-168-242-157-10-18-122-100-244-7.0,2019,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2017,True,0.5,False,4
184-47-136-80-232-62-82-211-54-248-253-158-212-22-25-247-11-119-95-161-27-101-122-193-168-242-157-10-18-122-100-244,8.0,184-47-136-80-232-62-82-211-54-248-253-158-212-22-25-247-11-119-95-161-27-101-122-193-168-242-157-10-18-122-100-244-8.0,2017,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2017,False,0.6666666666666666,False,3
184-47-136-80-232-62-82-211-54-248-253-158-212-22-25-247-11-119-95-161-27-101-122-193-168-242-157-10-18-122-100-244,8.0,184-47-136-80-232-62-82-211-54-248-253-158-212-22-25-247-11-119-95-161-27-101-122-193-168-242-157-10-18-122-100-244-8.0,2018,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2017,False,0.6666666666666666,False,3
184-47-136-80-232-62-82-211-54-248-253-158-212-22-25-247-11-119-95-161-27-101-122-193-168-242-157-10-18-122-100-244,8.0,184-47-136-80-232-62-82-211-54-248-253-158-212-22-25-247-11-119-95-161-27-101-122-193-168-242-157-10-18-122-100-244-8.0,2019,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2017,False,0.6666666666666666,False,3
185-216-248-199-85-204-152-99-210-115-110-32-130-234-38-99-109-208-254-82-127-85-227-210-90-131-88-120-44-9-255-237,1.0,185-216-248-199-85-204-152-99-210-115-110-32-130-234-38-99-109-208-254-82-127-85-227-210-90-131-88-120-44-9-255-237-1.0,2014,8022,13,Lachen,4,0,1,1,Einpersonenhaushalt,2014,False,0.25,False,4
185-216-248-199-85-204-152-99-210-115-110-32-130-234-38-99-109-208-254-82-127-85-227-210-90-131-88-120-44-9-255-237,1.0,185-216-248-199-85-204-152-99-210-115-110-32-130-234-38-99-109-208-254-82-127-85-227-210-90-131-88-120-44-9-255-237-1.0,2015,8022,13,Lachen,4,0,1,1,Einpersonenhaushalt,2014,False,0.25,False,4
185-216-248-199-85-204-152-99-210-115-110-32-130-234-38-99-109-208-254-82-127-85-227-210-90-131-88-120-44-9-255-237,1.0,185-216-248-199-85-204-152-99-210-115-110-32-130-234-38-99-109-208-254-82-127-85-227-210-90-131-88-120-44-9-255-237-1.0,2016,8022,13,Lachen,4,0,2,5,Haushalte mit zwei Erwachsenen,2014,True,0.5,False,4
185-216-248-199-85-204-152-99-210-115-110-32-130-234-38-99-109-208-254-82-127-85-227-210-90-131-88-120-44-9-255-237,1.0,185-216-248-199-85-204-152-99-210-115-110-32-130-234-38-99-109-208-254-82-127-85-227-210-90-131-88-120-44-9-255-237-1.0,2017,8022,13,Lachen,4,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.5,False,4
185-216-248-199-85-204-152-99-210-115-110-32-130-234-38-99-109-208-254-82-127-85-227-210-90-131-88-120-44-9-255-237,1.0,185-216-248-199-85-204-152-99-210-115-110-32-130-234-38-99-109-208-254-82-127-85-227-210-90-131-88-120-44-9-255-237-1.0,2018,8022,13,Lachen,4,0,1,1,Einpersonenhaushalt,2014,True,0.25,False,4
185-216-248-199-85-204-152-99-210-115-110-32-130-234-38-99-109-208-254-82-127-85-227-210-90-131-88-120-44-9-255-237,1.0,185-216-248-199-85-204-152-99-210-115-110-32-130-234-38-99-109-208-254-82-127-85-227-210-90-131-88-120-44-9-255-237-1.0,2019,8022,13,Lachen,4,0,1,1,Einpersonenhaushalt,2014,False,0.25,False,4
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,1.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-1.0,2014,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,1.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-1.0,2015,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,1.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-1.0,2016,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,True,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,1.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-1.0,2017,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,1.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-1.0,2018,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,1.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-1.0,2019,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,10.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-10.0,2014,8022,13,Lachen,5,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.4,False,5
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,10.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-10.0,2016,8022,13,Lachen,5,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.4,False,5
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,10.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-10.0,2017,8022,13,Lachen,5,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.4,False,5
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,10.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-10.0,2018,8022,13,Lachen,5,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.4,False,5
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,10.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-10.0,2019,8022,13,Lachen,5,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.4,False,5
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,2.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-2.0,2014,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,2.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-2.0,2015,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,2.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-2.0,2016,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,2.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-2.0,2017,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,2.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-2.0,2018,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,2.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-2.0,2019,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,3.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-3.0,2014,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,3.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-3.0,2015,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,3.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-3.0,2016,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,3.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-3.0,2017,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,3.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-3.0,2018,8022,13,Lachen,3,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2014,True,0.8333333333333334,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,3.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-3.0,2019,8022,13,Lachen,3,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2014,False,0.8333333333333334,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,4.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-4.0,2014,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,4.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-4.0,2015,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,4.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-4.0,2016,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,True,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,4.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-4.0,2017,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,4.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-4.0,2018,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,4.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-4.0,2019,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,5.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-5.0,2014,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,5.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-5.0,2015,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,5.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-5.0,2016,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,5.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-5.0,2017,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,5.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-5.0,2018,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,5.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-5.0,2019,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,6.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-6.0,2014,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,6.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-6.0,2015,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,True,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,6.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-6.0,2016,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,6.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-6.0,2017,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,6.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-6.0,2018,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,6.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-6.0,2019,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,7.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-7.0,2014,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,7.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-7.0,2015,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,7.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-7.0,2016,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,7.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-7.0,2017,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,7.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-7.0,2018,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,7.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-7.0,2019,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,8.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-8.0,2014,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,8.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-8.0,2015,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,True,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,8.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-8.0,2016,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,True,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,8.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-8.0,2017,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,True,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,8.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-8.0,2018,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,8.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-8.0,2019,8022,13,Lachen,3,0,2,5,Haushalte mit zwei Erwachsenen,2014,False,0.6666666666666666,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,9.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-9.0,2014,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,9.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-9.0,2015,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,9.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-9.0,2016,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,9.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-9.0,2017,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39,9.0,186-15-15-146-44-204-231-85-219-164-16-62-158-115-238-141-230-241-37-245-33-199-173-221-72-249-168-40-190-44-230-39-9.0,2018,8022,13,Lachen,3,0,1,1,Einpersonenhaushalt,2014,False,0.3333333333333333,False,3
186-17-69-102-177-173-67-148-241-135-58-158-85-7-252-64-215-191-217-215-97-24-197-154-212-67-191-115-106-75-202-202,1.0,186-17-69-102-177-173-67-148-241-135-58-158-85-7-252-64-215-191-217-215-97-24-197-154-212-67-191-115-106-75-202-202-1.0,2012,8022,33,St.Fiden,4,0,3,6,Haushalte mit drei oder mehr Erwachsenen,2012,False,0.75,False,4
186-17-69-102-177-173-67-148-241-135-58-158-85-7-252-64-215-191-217-215-97-24-197-154-212-67-191-115-106-75-202-202,1.0,186-17-69-102-177-173-67-148-241-135-58-158-85-7-252-64-215-191-217-215-97-24-197-154-212-67-191-115-106-75-202-202-1.0,2013,8022,33,St.Fiden,4,0,3,6,Haushalte mit drei oder mehr Erwachsenen,2012,False,0.75,False,4
186-17-69-102-177-173-67-148-241-135-58-158-85-7-252-64-215-191-217-215-97-24-197-154-212-67-191-115-106-75-202-202,1.0,186-17-69-102-177-173-67-148-241-135-58-158-85-7-252-64-215-191-217-215-97-24-197-154-212-67-191-115-106-75-202-202-1.0,2014,8022,33,St.Fiden,4,0,3,6,Haushalte mit drei oder mehr Erwachsenen,2012,False,0.75,False,4
